Sequence_ID,Motif_ID,Position,Direction,Score,P-value,Full/ Half-site
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,704,-,-4.672,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,352,-,-4.672,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2295,-,-4.673,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2130,-,-4.675,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2467,-,-4.681,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1414,-,-4.684,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1069,-,-4.685,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,946,-,-4.686,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1116,-,-4.687,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1594,-,-4.688,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2154,-,-4.689,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,630,-,-4.689,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,406,-,-4.692,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1609,-,-4.693,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1997,-,-4.695,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,113,-,-4.695,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1053,-,-4.696,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1459,-,-4.697,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1663,-,-4.698,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,54,-,-4.698,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1584,-,-4.7,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2457,-,-4.703,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,325,-,-4.703,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1452,-,-4.704,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,310,-,-4.704,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,825,-,-4.705,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,266,-,-4.705,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1639,-,-4.708,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,871,-,-4.708,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,862,-,-4.71,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,149,-,-4.711,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,942,-,-4.713,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,607,-,-4.713,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1143,-,-4.716,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1139,-,-4.716,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,971,-,-4.716,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1955,-,-4.717,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1624,-,-4.717,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,579,-,-4.717,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1301,-,-4.718,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1247,-,-4.718,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1207,-,-4.718,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1363,-,-4.719,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1905,-,-4.72,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2395,-,-4.721,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2453,-,-4.725,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2458,-,-4.726,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2262,-,-4.726,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,232,-,-4.728,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1704,-,-4.729,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,644,-,-4.73,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,243,-,-4.73,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1497,-,-4.732,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,531,-,-4.732,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2464,-,-4.735,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1982,-,-4.737,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,176,-,-4.737,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2017,-,-4.738,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1426,-,-4.739,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,321,-,-4.741,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1023,-,-4.742,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1760,-,-4.743,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1354,-,-4.745,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,342,-,-4.745,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,937,-,-4.746,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2518,-,-4.747,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,997,-,-4.747,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2176,-,-4.748,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1774,-,-4.749,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1710,-,-4.749,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1092,-,-4.751,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1189,-,-4.752,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,643,-,-4.752,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2212,-,-4.753,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,462,-,-4.755,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2051,-,-4.757,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,947,-,-4.757,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,9,-,-4.757,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,107,-,-4.758,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1720,-,-4.759,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1336,-,-4.759,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2312,-,-4.76,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,655,-,-4.762,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,269,-,-4.765,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1182,-,-4.766,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2164,-,-4.767,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2293,-,-4.768,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,626,-,-4.768,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2297,-,-4.772,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2054,-,-4.772,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,337,-,-4.773,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,954,-,-4.774,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,487,-,-4.774,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1546,-,-4.777,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1750,-,-4.78,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1419,-,-4.782,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,268,-,-4.786,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,171,-,-4.787,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,810,-,-4.789,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,503,-,-4.79,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,378,+,1.701,0.0020997900209979003,0
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,368,+,1.362,0.0020997900209979003,0
